0,1,2,3,4
-1.0749514850458006,1.5814552231794174,-0.23610350197176377,-0.024056987697330463,-0.007055151114774092
-0.17425261426379662,0.08719196636979201,-0.15967997643084283,-0.026379346438297122,-0.00762373341429257
1.3677269252984645,0.556653328097862,0.15607706620451733,0.03736822579466028,-0.02262821929233688
-1.4934686645040292,-0.5511947622315474,-0.019368496857437696,-0.023387100865167383,-0.015221676240461167
-1.1393267113984051,-1.2722605847985078,-0.4550491775573706,-0.026915319008226204,0.15854413970552772
2.6725208885245735,-0.10616650069537513,-0.12149730965092119,-0.061116168111185,-0.009783583751531195
0.7209265504579814,0.8070870408504668,0.08296113769976106,0.021181368253505445,0.006182843091629623
1.132958235687848,-0.0025051519928695,-0.05764299892522856,0.006993695074170997,-0.012653614613188622
-0.578932685014049,-0.7491556164832792,-0.004446288365168874,-0.01360498639696817,0.0037788365455923996
1.07498921026678,-0.41279109847063045,-0.04160772928408475,-0.027821697854363635,0.0637896092168935
0.9423023782799386,0.4846003618228353,-0.13288819186710407,-0.028810788423618266,-0.011108523183996712
0.3394142321832427,0.1425376404550774,-0.07254548343726133,-0.02490255442482629,-0.027723872991050946
1.9028575332574704,0.39442176418372576,-0.17543016444634885,-0.029230836269582196,-0.022066115676559507
0.7277906958224388,0.9239061455370178,-0.2125095761725529,-0.024144938022682028,0.00838152973655413
-0.14483403854518156,1.027183814221794,0.09185936051067536,0.04790550327664155,0.012195322944776592
2.646840448016024,-0.826216715578524,0.3285553794497968,0.1601515622291092,-0.017156812400559458
2.12597043853104,-0.41981227588677544,-0.21040532139810814,-0.03176340866392632,0.021722528944089686
4.32339929384286,-0.9672137107930029,0.18031536682808547,-0.0522546504476898,-0.1475490115288666
0.3079974967376202,0.42073960577434116,-0.12992646712539913,-0.02917656810171153,-0.011822536999297504
-1.0153376296311731,-0.6177856907897021,0.1486987014093276,-0.02674328349042909,0.058571241674079524
2.6798225975338617,-0.14933684124758936,-0.10282807530321238,-0.03621181182215795,-0.025091048774192087
-1.7641543520238465,-0.8169150524596418,-0.038701409535229485,-0.027724256363644277,-0.00869117413626855
3.1220917938206614,-0.7280105578914438,-0.00016201659847298963,0.03857504066886553,-0.0414781935188455
-0.1259238518148715,0.02854099356561819,-0.1379926462404535,-0.03821224603144117,0.0007058292981291968
2.6511172135982513,-0.4567563903026927,-0.24417891714418155,-0.08336279733803732,0.0230107993402333
-0.24947615137777643,1.2321571617965026,-0.023784729544223258,0.055626802053685497,0.00548413785292164
0.01785838850484567,-0.17223284495462024,0.008820668220264219,0.01895503160096767,0.028119014629260527
-2.297896221339619,-0.3168684011968953,-0.16588922223280275,-0.03020172593742717,-0.01688024507261512
-1.4300954562034291,-0.6671455948947747,-0.028273440883184186,-0.02195594450032544,-0.028380294546541434
-0.04728230134897711,-0.5807047584057612,-0.025512126705497244,-0.022684225181016766,-0.018757150749851344
0.43163925413744386,0.5614939764516357,0.1634654649373354,0.052996058026794426,-0.037901848224675676
1.7766407602347394,-0.05307274872073513,-0.12576073978438798,-0.10234924294936283,0.0013096663560480232
-0.8034208558446989,0.032706597255061844,-0.059432940945858145,-0.0005980881477079506,-0.03446895026638437
-1.274363338648042,-0.4569170685823202,-0.13112113183270668,-0.056554661079963854,-0.012308973853770963
1.918494207399737,-0.30776628373567183,-0.09836860367161175,-0.027468864840836694,-0.0029204676476692784
-0.3204540755893235,-0.5120301714965512,0.0363370099185515,-0.0014093089773003467,-0.031538673042813735
-1.183924785682285,-0.1541028469147452,-0.08324942637058293,-0.02341242702446887,-0.023196546338262524
-0.2676624921801769,1.434705660889133,0.05115273195666897,0.03490206989015345,-0.06816758236922035
0.18393679715272912,0.3109551061352791,-0.07391462127356284,-0.006358403981922774,-0.0026584909121697966
-0.9752890750568043,-0.8828046823017517,-0.023699188854838783,-0.015795968523039848,0.0003911766771778881
1.474069859721942,-0.3085464102947816,-0.011554313283996847,-0.02230347964856431,-0.02943380699284421
0.5199045862025394,-0.0330543794545534,-0.03882637538114193,-0.014062098874007342,-0.019565868334802634
0.08957124929715533,-0.4436139661111823,-0.0518447865325135,-0.02914264112747936,-0.018538582662091966
1.158864946399057,0.3334133200285076,0.11541353639479147,0.01080907987275976,0.014022357131347812
0.7697558125035412,0.47104835886844953,0.16696499268556939,0.025095371122106164,-0.031702901931221356
0.23840793515994282,-1.461227366229555,0.37383265027297724,0.09166346582059093,0.035936190613932745
1.7388914211790045,-0.39113409363874574,-0.058079639598065586,-0.025174814805693703,-0.018997790550309118
-0.4588668961313058,1.4732368767550124,0.05500741371325748,0.041019694640112035,-0.07771205233392363
2.520118037144978,-0.18465227777273574,-0.10035763293160448,-0.00985104771071758,0.014583854263803231
-2.1119356931579376,-0.004197082502239282,-0.06868152760114106,-0.0149858864773444,-0.011493411907502929
2.1173456897941474,-0.18211960448861025,-0.11965799208462274,-0.029710247758463898,0.0011328474938227908
1.8366498413212609,-0.05836701928297446,-0.12405600133212932,0.00685128902505201,0.046567156557589105
1.5097589220326144,0.30102396116434554,0.10304921787657459,-0.02175628843626391,0.002957320462569662
0.7305635230580753,0.8201982334571076,0.11647524169674807,0.033358138357078314,-0.004109962850388064
2.7580643717042572,-0.06730275522860202,-0.12358261201882333,-0.038876595929338266,-0.022413228175407373
0.25653879230242116,0.8341926128263961,0.03927568285153421,0.018113999146074002,-0.023782928173597142
1.801959236571163,0.23795898154066006,0.09397733706893131,8.525490870168586e-05,0.0015936234286437832
0.8035741115404271,-0.20684922782101442,-0.07998851864875309,-0.03346066533205984,-0.020068585358010486
0.9439023553823205,0.6012263986273964,0.11511294520471323,0.03810118548466297,0.005726890891270233
0.9670093700899661,0.7953767612595285,0.00400003102268006,0.02844446400796473,0.024173723244559877
-0.7980378524158284,1.3781580331574477,0.02096157180089939,0.030332717440723318,-0.046945619798913235
-0.7982536560679904,1.3479035005627351,0.031158953946918238,0.04282368402708228,-0.050886519976925094
3.8814472039240915,-0.2785316114330457,0.36065744113934595,-0.104990194521397,-0.050848337184654285
2.4397904414640785,0.08983072300547394,0.18931756151190318,-0.031348825946013056,-0.01323881251812544
-0.5104766721863004,-0.25533935432316546,-0.013949878700891804,-0.02083849946775947,0.03396299443259252
0.31469883334175314,0.6623827089938482,0.17093696762743937,0.016020462010329358,-0.042196914482778514
-2.595826839562293,-0.08185562576322575,-0.13582621119887425,-0.026401677337668048,-0.00842519492457776
-3.2616984009983425,-0.14121778598517187,-0.12273476154333075,-0.04952435410531087,-0.031702484872643134
0.748242715561475,-0.6068520610550397,-0.08749620344309611,-0.042767420522110904,-0.018659651474719634
1.0394106663602907,0.21392998913663683,-0.1358492811710308,-0.03040987837501702,-0.024440732854748567
2.969350961264722,-0.4499506225338937,-0.49498379877751275,-0.061069443632850974,0.09809044324728669
-0.7501067545146018,-0.6184472248157664,-0.057246262639999136,-0.03642433698306229,-0.024279917588400785
-5.297466430302991,-1.02413717168888,-0.003915974919627015,-0.05343880609012891,-0.05161544169227064
1.4684608351196007,0.39917691286113705,0.05469094139458448,0.000756794593335754,0.021984833012235642
-0.7867768237743273,-0.9182645527149759,-0.024987544781387393,-0.030481383318970625,-0.01793637798602392
-3.783376810047561,-0.026137469531219582,0.1584169304652621,0.042058351576316405,0.003326161710114818
1.696597789189903,0.39781325317568594,-0.19600188278728212,-0.06182432623707194,0.03326528203316756
1.6387503287392875,0.4754654127757849,0.08447121087161082,-0.01341942825523058,0.019257881639092433
1.2242200653087871,0.1385587110288073,-0.05861044311486286,-0.0005192934331105374,-0.008158081100765727
-1.7449194197633666,0.8485005955993066,-0.053976590223646814,0.03216617595868563,0.03053045026716391
1.3940243260071497,-0.08332080569673361,-0.16338446161230505,-0.03164739211508593,-0.006894787358930921
-2.135826859912618,0.07982452210853089,0.14997010826918666,0.03477622735555102,0.042859055686942885
-2.1303907936145574,-0.8579098097009754,-0.02619558641417649,-0.02709443176373546,-0.01598415819195934
-4.822023920005761,-1.0750289618121889,-0.022013834884752136,-0.04402155941596238,-0.021531683998068887
2.246225303223531,-0.1460641729843306,-0.13582529556301245,-0.028445420640902053,0.014888133064168231
-2.2411939103961847,-0.1989175148778695,-0.16878876325875714,-0.04062131006002797,-0.007183083003382461
-1.623089558466781,-0.3560845366982501,-0.1078932267885233,-0.048105075745137366,-0.015969125884764904
0.20988282834178942,1.2396478088287115,-0.05698402061451348,0.030672752312139843,0.016965796050916627
-2.8690260122775486,0.632699962616078,-0.08822662006381707,0.03129286822299509,0.046179866268512344
